song,artist,track_id,album_id,album_name,artist_id,popularity,release_date,track_duration_ms
Aattelepa ite,Jope Ruonansuu,3j3F11wZTo4vN9uWHParRh,1KQLtfhnZaq7SuRWuJtoJs,Kaikkien aikojen parhaat - 45 klassikkoa,4NA81k2ZKIij7gs7oYksEx,17.0,2009,189253.0
"""Valentine's Day""",V Sinizter,7ye2XgcMTLHrwc9j3ObMq7,2EL8eJ1hzFnXI1WrXInZGg,Morning Star: Sins Of An Angel,0wWsBwTL7VgXbVoAmvuxy7,0.0,2002-05-22,206573.0
34 Blues,Charlie Patton,6Pz3BtfpRCOCRiFxhd8xq5,4gJXtrwMcUgsSckFbWmEEO,"Primeval Blues, Rags, And Gospel Songs",7aExFIr0IHWO5aFjMrGwKw,0.0,2005-06-20,176493.0
Amoria,Hi-Fi Companions,7frAdLgS5I59wj0fIiGOAk,3K3Z0hh1svl4yBxelYKYsH,Swingers In Paradise,2pv3Pk140bQhfF5MrlBnqC,0.0,2005-05-10,465906.0
"""Don't Matter""",Akon,7I6DceMT3utDOHjcYCbrr4,6kzoWb4UzvKYgbDfAwgaFq,Konvicted,0z4gvV4rjIZ9wHck67ucSV,73.0,2006-01-01,293053.0
Laziest Gal In Town,Marlene Dietrich,09WAewN64xd6oDCUL4t4p6,0hmG0iwB42WbmMqQnQpa9I,Best MARLENE DIETRICH Movie Themes & Songs,3UuPzfQMdGK40O8Rj9jqVM,10.0,2023-06-08,160824.0
Be Careful With A Fool,Johnny Winter,3YGsgJqtIWKjMjZtKLk11Z,5RNAJslV8AaTq2gM5JJ9Ch,Johnny Winter,2ODUxmFxJSyvGiimNhMHbO,50.0,1969,314880.0
Losers,J.J. Cale,3puLo0PCt7XgsHXOlKM9YU,3I37qy2LM9pegNVT453UJJ,#8,06nsZ3qSOYZ2hPVIMcr1IN,10.0,1983,160573.0
Up Among The Heather,The Irish Rovers,1pP6ikId3spq6bwqogVopV,0xhbTzqhQ2pzq7gBZJNJOa,Still Rovin',0tkKwWigaADLYB9HdFCjYo,29.0,2007-08-01,161173.0
Vera Begs Dylan,Angelo Badalamenti,1zXEtjL7jPP8ZEfmcfmmgO,4G40ct0Rk8JnD2nCFT3slJ,The Edge Of Love,3Eeb1U0VJTDaFpBHV4DmHl,1.0,2008-01-01,209920.0
Warung Beach,John Digweed,5DiKMAchJsRlB67TFLC4c4,0zxQTeBCrZhnO0k9LgYabg,Warung Beach (Kiki & Lutzenkirchen remixes),3xnDktxhudJR2Wv3HZDQ9W,12.0,2006-07-10,482612.0
Games People Play,Bert Kaempfert And His Orchestra,66bbP4xXTagQMVhVCOuvdQ,3W7TvyEVQZwDluKL2ctD5W,Traces Of Love (Remastered),2s6JabvZdqVQhfOsaxCSFX,8.0,1969-01-01,172653.0
Wonderful One,Vanessa Bell Armstrong,4JhyDGyi9RNmjfDKGFBuaZ,5EfTUJL8GpQhXrNoCeYMUe,Praise & Worship,1dF0qAJMVOCfhBnPiPfUIm,2.0,1983,273253.0
A Bundle Of Dreams,Tommy Sands,04qeQty2vwwuxZ31RfDrSv,0gaFeRD5GQpP3JtryZAlhk,The Rock N Roll Years,651IBnnG9nIIXO4N40bR6c,0.0,2009-08-18,144653.0
The Lone Prairie,King Curtis,4Yzk6ZRB0LCs3sRQbX2hyd,4vahDx6G7nYo5JUfhxz3aU,The Lone Prairie / Jay Walk,5J1wsmQ7fGMQubim64LqB0,0.0,1961-07-14,124430.0
Roter Rolls Royce,Ideal,7eTznVRpWK7EQDnYYsN7iH,1Xsccmy1D3oF4mTLtlDPBC,Ideal,14Oz8FdDXMirWulgEYaLaG,12.0,1980,191733.0
When We All Get To Heaven,The Jackson Southernaires,5SMCI63pYJOA6ltnN5Zll1,66AB6BHGylSfu8Seol9vAc,The Word In Song,7rFVPfrASM9KOEeJBa4l0x,3.0,1995-06-06,272533.0
In This Legacy,Monty Are I,6WcGiZeqbF6HU76wI3V4Ov,5dSXWq3PcmctdtWnYfE1Mo,Wall Of People,7AEvTjS7j6EVZOscE6KgD8,22.0,2006-01-01,245066.0
Bad People,Casiotone For The Painfully Alone,6DQVnpZkb2FGsKBMSE6xGN,6OQ0wagOShZCMjUpq0tiQD,Town Topic,4FdSsjcX7vzOnN5zNqQWAy,0.0,2008-10-11,26813.0
Soul makossa,Fania All Stars,6TVu1qTFdjM8MZMQDlzIUz,2gq3ocviCyhjBWChVlC6RE,Latin-Soul-Rock,1OdyhpUABf8avaZ9r8nI1u,17.0,1974-12-31,347261.0
Death Of A Nation,Anti-Flag,2NTyRzWmipSpO9nx3I4kLN,1Dngs0Ly33dMa3Wj6SQc0C,"Live, Vol. 1",30sqtiTKIb1oDve0SdYayT,3.0,2017-01-20,133045.0
The Sector of Foliage,Pumpkin Buzzard,0socivBHSFx0pOqjzqpkZc,2MLjFt8NjRp5PVcLzaHynl,Knowledge Zombie,79PwTT7cp9mEQ91LFO3vsq,0.0,2010-03-09,271687.0
Eight More Miles To Louisville,Jim Kweskin,42pw4odTX4mJU2lATkr2Qt,4vc1awO88vqFi70qLVnLnv,Jug Band Extravaganza,3b5nT2xx5jbjaYuQJWhZG7,0.0,2010-09-21,219786.0
"""How Deep The Father's Love For Us""",Kathy Troccoli,3YfHGlukPKVUkSK0PIuU4a,41YwFxPxS9d7GcAflKTgl4,Draw Me Close,73CmW7Heo8CxnYXydAs6qc,8.0,2014-12-12,195040.0
If I Was Your Woman,Alicia Keys,0IHa9skAs65KA2AIH4RGFb,6TqRKHLjDu5QZuC8u5Woij,The Diary Of Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,40.0,2003-12-02,186200.0
Masuwa,Les Bantous De La Capitale,0nlUW6a2JuXRwKBzounRsg,0NUiK16uUJKIg20CVbEfW0,"Les merveilles du passé, Vol. 1",7bSwWhMO3SGjXUbUljIeH2,13.0,1995-01-01,331973.0
"""Groovin'""",Jan Wayne,6W7l65kqEDbGauWLGmdmu3,5phLMgpZwPvYpVCt4WtOtg,Gonna Move Ya!,57QfQOhi7oyPiscoWfUSeC,1.0,2003-09-15,230720.0
Clown,Mariah Carey,7AOlf7YJeuIi9EvzBjThP9,2UYie72CXeuwIB7YepDidw,Charmbracelet,4iHNK0tOyZPYnBU7nGAgpQ,27.0,2002-12-02,197266.0
Tic,Helmet,4iyW4RQlmcGj1i1igx17RD,3RmEvRS56AW6bkVihyMK0q,Betty,0qB0cTENhSUc0feov5qbg0,35.0,1994-01-01,220266.0
World On Wheels,Dilated Peoples,0vonGlSTjuQYe0yYJkU2Rf,267Oyc2f4oyawPYto13f2S,Neighborhood Watch,56OMwqr8qaLIRH4ZrvvdXq,24.0,2004-04-06,236546.0
Erinnerung an die Meseta,Steinwolke,7lxgaZ47GxNz5lrrpPkFdE,0gNcAVVgQzuNzbGe7hhvPH,Die frühen Jahre,7IDdvPsYiyrfPqMrItzDNe,0.0,2010-04-02,410012.0
Full House,Alan Silvestri,3MG8Qmyt5kzvNNAPsdrDu5,6lJhTNuDYruqRzMePthIpL,Night At The Museum (Original Motion Picture Soundtrack),0Xk15jHKly4c3AhPr5vjoA,16.0,2006-01-01,81453.0
Hoop of Flame (III. Between Two Worlds),Mind Furniture,0BaG6IdCBdCpJhNSN6s4nt,4fbDOsjtlSgl0YVgXlo8VH,Hoop Of Flame,2vZuLXXYx5agYRKAnQPueU,0.0,2009-11-05,222466.0
Stay Down Here Where You Belong,Tiny Tim,7rnuKO6Qk9DDPFmcGZjJca,6Oimi4JAkSAH3qhZmswoE9,God Bless Tiny Tim,0Nc79lkTxXLSIIHDB8mqJC,20.0,1968,160040.0
Mahafinaritra,Rajery,7H64vm3mpUXmF1UXvOlheN,4fxBdo4qV9b7ZnsYr1Hz3n,Volontany,3PxqYlOoVs3HftCle5jaNB,2.0,2003-01-01,222106.0
Amigo (Con el Coro de Infantes de la Basilica de Guadalupe),Yahir,781A90eEnO9NarvwSyNFUQ,3OJpU93zbJQlSPVH2Fp9pm,Recuerdos,1bqHIHJm8coUJqqoguolZJ,2.0,2007-06-26,253280.0
Chime,Shapeshifters,716GwDgXKhdlgT7FHY0qYS,56DiKmBcqYv57G57dZJ4w6,Chime [Martijn Ten Velden Remix],60FV7KyxIH9FH1uq7u8inP,9.0,2008,488977.0
We Gotta Talk,Jennifer Lopez,3HsrcX8pSr7NCxYhfrtczZ,76QqoE30i9HVwxtxYMkWXT,J.Lo,2DlGxzQSjYe5N6G9nkYghR,20.0,2001-01-23,245666.0
Todo Tiene Su Fin,Dyango,3bDO5ljQCZS9Hz7NcGXoxc,7AQebYC8LmsMGiS3f47Cfc,Suspiros,0PbO1lSBsJPgyqdEypJJVb,7.0,1989-03-09,283786.0
Livin in the Jungle,Mikey Dread,2wpkkiysJxUVcgN0IiyMru,1TyKAUWxpWylXGqhbVzPQF,Obsession,6xKQ3GOnt3gjzja4IcLyg4,0.0,1991-01-01,152000.0
Affliction,AFI,2pHxFL26gxeS4ZnGTxJZAf,1XcA7EEpVRg3FpVbhWu9JV,DECEMBERUNDERGROUND,19I4tYiChJoxEO5EuviXpz,34.0,2006-06-06,328680.0
Chiaroscuro,Francis Dhomont,5e4yd2y9w8BHXxc0PjjRGC,3WeQHUr11r4HZlHfkiCcQn,Les derives du signe,7u7APlLOIZOXhJ04H18rly,0.0,1991,1056333.0
Split Part One,Groundhogs,04xjUNts9iC1aPdoMqDqUR,1xbinyYzaEAk6Y7ktMwaHq,U.S. Tour '72,0c3RL3vVEgfxD6VBv7CGak,0.0,2009-12-27,601373.0
"""Givin' It Back""",Capital Tax,5clLTbjYiMS8fhtrXQx8RB,4IRNxaGsFlABvWhRJLVThW,The Swoll Package,06ywqaFM5MvKmrIcuhAusq,4.0,1993-02-05,262800.0
The Woman I Need (Honky Tonk Mind),Johnny Horton,0LwcRAGlAbact6jRilxMZW,5kHMuIlNGbEMHsDDTWNmgN,The Essential Johnny Horton,1bBZcz4jP7CoPlqpCFh4gz,16.0,2013-06-04,132240.0
Key To The Highway,Freddie King,1iLr1O2gtdvj5vNlpubkVw,2bNjljctm6ynfp9Xzdy7RI,Getting Ready... (World),5dCuFngSPyOOnTAvrC7v2s,25.0,1971,207666.0
Natural High (Interlude),Ms. Dynamite,4UwYP0mcrSFQOfPmSoF2Xm,3R6aIbq0UGfht1x0rck5Tn,A Little Deeper,42qLC3FgtazA9AvaIoiP62,11.0,2002-01-01,56160.0
Georgia,Cartel,6mq7p3GtkKTafOqxmCyMYS,3SR4ZVGjebFh9ef6nmGl1W,Cartel,6wQMF27xWhSyJFnO9L5mQk,4.0,2008-01-08,234186.0
Fire Alarm,Anneli Drecker,5CJPDBq6ZnJDjLTLVcxUgm,0LMIQA31WMyOXt4lMonebx,Tundra,6j9OUxLipuMLVonavrtP52,0.0,2000-03-27,262453.0
Passage To Melilla,Pyrolator,2amO3aaI3i5Tcuvt73igLI,1RMcV6WrvlOMCE8KL0Lrxe,Wunderland,2EwMOPZ6JhWiXQ1IdsG9lo,0.0,1993,180240.0
Plejersko ponasanje,Beogradski Sindikat,2LkU9XfaR2oHCWay1pUV6F,5xgO0KDbiE7ajGqXtyEcub,Bssst.....Tisincina!,7lHtAyRNOOQog0oT0tJkuZ,1.0,2001,298693.0
Mihodina ny tany,Rajery,1Q6ccLFaQzs69DkKlCFqj2,4fxBdo4qV9b7ZnsYr1Hz3n,Volontany,3PxqYlOoVs3HftCle5jaNB,0.0,2003-01-01,299306.0
"""What It Ain't""",Josh Turner,32cgznq980YhYhY6I1lC19,23Gbs8isY3HC38rc97eDCH,Karaoke - Contemporary Male Country - Vol.10,4APVx2xsXbzjBxbR4rKbRq,0.0,2005-03-01,204329.0
Never Be (Bonus Track),Bom Squad,12lH7gUa3oIcjE5pprzQD1,0ztZcr8hWh7A0YbkPDYP74,Before The L.O.X.,2s4asqMqI3vtuYn3ViwaiY,0.0,2008-04-22,115693.0
Hole In My Head,Dixie Chicks,6wxVOknGabpV763hFCIkV8,3y6G5El2I6QrJA9BdfAbqA,Fly,25IG9fa7cbdmCIy3OnuH57,30.0,1999-08-27,201160.0
American Dream,Vixen,4WXKXd5iv75upxjNlsDEax,51aj98h378eXQJZXtIZKjK,Vixen,4wlPkvHKZzP2K8wtBzFRyY,17.0,1988-01-01,259560.0
"""A Boy Who Can't Talk Part 2""",Planet P Project,2qFTJyCRaDOSgZNDqfdsxN,2N7lUOW55CpAUhLcjDP63n,Pink World,6qjDKqoT1Psj40GF4ga77w,1.0,1984-01-01,74800.0
On and on,Franco,6yQZXTunERcn9oDJUNuEsI,6rO9HjNCIOCeRn4IOQfo21,Chopin Masterworks,7y97mc3bZRFXzT2szRM4L4,1.0,2024-12-27,1118053.0
informa,Elephant Man,6PztWJTrIIk2ocMIS11VMV,6JWdkLaSU0UdXuGVzS0k4z,Unstoppable Riddim,72iRqnoq6RFVS2NMQzrbvS,0.0,2010-04-06,234403.0
Still,Foo Fighters,2wvfMTbZDPzpZhOt7z6tVo,2eprpJCYbCbPZRKVGIEJxZ,In Your Honor,7jy3rLJdDQY21OgRLCZ9sD,34.0,2005-06-14,313093.0
Everyday I Have The Blues,"""Lightnin' Hopkins""",2WRJP4PdyTwIrVE3DZus8A,0CvBRlrLEZYklxCqpvP7ds,Jake Head Boogie,6EZzVXM2uDRPmnHWq9yPDE,0.0,2002-11-25,74026.0
Peroxide Blond,Hank Penny,1noo2rXbSlEF1jaBkdjTIm,1MvMKkmjYEIVSq81JtD5bX,Crazy Rhythm: The Standard Transcriptions,6W07XPRu62EPkBuzauIQTI,1.0,1996-07-17,127760.0
Machopolka,Polkaholix,4jt5fY8d2NmlPplNuak39r,7vgAT5jDStsDTmzguVemuB,The Great Polka Swindle,4Pg3J4PpbweswvrpFwGyJM,0.0,2023-07-14,190520.0
The Lie,Bad Religion,4huQlewb4Z3UH0wcww8HdC,0t2Xi8RYL4d7iEuIbUE4zI,The Process Of Belief,2yJwXpWAQOOl5XFzbCxLs9,25.0,2002-01-22,138746.0
The Deceived,Trivium,0BXHGOs401kof3HxHp6JfE,4tUJoHF6in0wA5cpioJkbV,Ascendancy,278ZYwGhdK6QTzE3MFePnP,38.0,2005,311800.0
No Good Without You,The Birds,7fyXiR2d1PlCDM4kdbY2V6,37fU9zWYQ1MOXwxdNHK1KN,Clarion Singles Collection,1V2pBRfoBALMlVDI6Yfqu0,11.0,2000-01-01,160066.0
Fantasia In C Major BWV 570,Lionel Rogg,6Ps7Bvn7RuMluowhHpS9YN,1Fn7fn9pjHhr0fak80L3c9,"Bach: Preludes, Fantasias and Fugues for Organ",5aIqB5nVVvmFsvSdExz408,0.0,1976-01-01,171786.0
Rise & Shine,The Cardigans,262XQVqPsv8sZqs7LfPCge,25mCHdzcOvPkKjMOnbjgtK,Emmerdale (Remastered),1tqZaCwM57UFKjWoYwMLrw,36.0,1994-01-01,211014.0
You Appearing,M83,5lLyDsLiemfY2w3N7NCKlW,3z77NvneHmnr1A2FPUfpLx,Saturdays = Youth,63MQldklfxkjYDoUE4Tppz,31.0,2008,219293.0
As Long As I Know,East To West,4sZkXzBckwpnZiOuaJ8gdS,2Drr2xMw4VL2abHn4qLb2g,East To West,19rfY3JtrX5dN4pveRtSjy,0.0,1993,253600.0
Ride To Atlantis,Marvin Hamlisch,36dL0UyQ299hWJwQfUMXIk,0xzXhJGjqvkh3uyoveu90u,Best Of James Bond,1VN38ZSdtQnHLa8PfTTKZD,3.0,2010-04-19,307586.0
Sitting In The Park (Medley),Glen Washington,5EVG2EoFzOp4m31duVDPr7,2QV3QyJOlmAIokUYxn8ShJ,Number One Girl,6FIMr6j0L4adGGptnudPz1,17.0,2000,226226.0
Sliah Geal gCua,Karan Casey,2Dqrk28tTsBTmhUz6nksa4,7pl5lus86pn17QpBlxDrrb,Her Song: Exotic Voices Of Women From Around The World,2CGGUtRYybRjQmuUwXugeP,0.0,1996-01-01,243293.0
"""She's So Young""",Pursuit Of Happiness,6bKLaQjdWeI9Gxl8xvLusb,31BdrZHZlWKIGjoy0aaplt,Love Junk,0lVGx5D7ylaycWxIdGXMt0,27.0,1988-01-01,216533.0
End Of The Age,Becoming The Archetype,7BnRNLfYm8kpg0cegcqN9h,4VH35flPwTNVH2qIlWkIK2,Dichotomy,2lt0aSPzPngGw8KsfLYRyF,19.0,2008-01-01,390373.0
Talk To Me,Storyville,3Vr5B9Fnv96QBExTYTUvkt,2qLgRX2UZ2ImTclYkZZdPw,Dog Years,216VxWS6wf0PCM6vNV0XJf,9.0,1998,343600.0
Lluvia De Acido,Vilma Palma,49zgzRHhydB595Y1uJHkXE,6xEaCs71qwGCQJiotOycSr,La Pachanga,5VQCk9RiLwri99OgOT34kq,18.0,1991,202706.0
Time Flies,Jeckyll & Hyde,0oVmHqazvdwBey7rSoBW8v,5JeoWWg1cZCUh3qcp1zR6z,The Album,4rBAiM4X8nQq5r8XkW4CM1,25.0,2017-03-31,213475.0
Take My Breath Away,Jessica Simpson,7AHZb0GnILBBitj0MxObO5,1tCJPKhKa3j1OBgz0MhBUV,In This Skin (Deluxe Edition),2tFN9ubMXEhdAQvdQxcsma,39.0,2003,195346.0
Expire,Antimatter,0sEjJhr8NBnNcCyL0KCFgP,2n4dwltQ9rwyoUug1eyxJo,Lights Out,2k4duorvZ5lTq33ljpT0sc,6.0,2003-06-23,479493.0
Not Forgotten,ISRAEL & NEW BREED,5KPwZz5lCLL0XQTlxnB2JB,01m3EzPehzCnh4CKgxJKVn,Alive In South Africa,77HU1Zb1VDIFvWKteJii0E,30.0,2005-08-20,358360.0
"""L'Homme De Paille""",Jacques Dutronc,6cOYVXfXYXJsyBZudnr0Yw,2UkpeSy1X7UxMDgfrBKe5x,Best Of Jacques Dutronc,3ayds6VIVBx3CU5NSNCDbq,0.0,2009-02-23,139840.0
How Great Thou Art,Ronnie Milsap,4libklmbfQSYD2OPqgik8c,0G0RCNfeCh6g3mTTqG8Wco,Gospel Greats,6Sb8EHpZvyjSTT5KD9DjUZ,15.0,2016-02-12,282586.0
Ayer,La 5A Estacion,3R0FcTSEt1p89F8XPGgb6D,2sNWP3RYvaA9jp2vYe3gr2,Primera Toma,7FZj349hdLfD6qzXkJLuAh,9.0,2002,135853.0
Mes Belles Amourettes,Jacques Douai,2YRet41aPwijIKaH0PBxIP,766iphiFaekotwpptF3Bfi,N° 6,63chEoPCculuHrp3bSP9PZ,0.0,1960-01-01,114282.0
Crazy,Aynsley Lister,4NYmMzvrEefWx2E1HYtTbP,6dlkJUoqdpq4xEabF9h6zY,Equilibrium,7hueZY91Csxv57p4KnPVcU,7.0,2009,227120.0
Stay With Me,Faces,7fLTytvnvxy653VWxflTRf,3mvdHEE56sgj1NtTnTF8qK,A Nod Is as Good as a Wink... to a Blind Horse,3v4feUQnU3VEUqFrjmtekL,57.0,1971,279360.0
No Hace Falta Que Lo Digas,Alejandro Lerner,26BIdAjkIlrvXnxAFvllmF,7jev5BEoC7yGRWtukuCWDS,El Album,6ESkuwldylZr39AIAPC63J,41.0,1994-01-01,265173.0
Out Of My Mind,Glen Ricks,6pOwMKLj85X6UI2d6AjrMt,2yRfWWfbHI1ir4N2V98kHx,Fall In Love,5ermpo0seMLioYyMF9iTH7,0.0,1992,242213.0
Bass To Bass,DJ Slugo,69fd8UFjvBg9kBIm0r3s4t,38NkDUKOKAqx4DBUVpFJCN,DJ Slugo Juke Chronicles Vol. 1,1cdLR0Fz14MLkWY78hNTYT,0.0,2008-02-29,242973.0
Les Scieurs De Long,Jacques Douai,5CWbne4VNiH0VOQb4tW7mG,46R81sDdk2OpUbVf493Xy2,Heritage - La Belle Se Promène - BAM (1978),63chEoPCculuHrp3bSP9PZ,0.0,2008-01-01,191680.0
All Or Nothing,SKOLD vs. KMFDM,1Fa2lQSpCbnxEcKfZSUscD,1XcROsOfTStPFqkeVbig9U,SKOLD vs. KMFDM,71Yh3iYxx17VectgWOMvUr,11.0,2009-01-01,303600.0
And Still I Wither,Enslavement Of Beauty,6jyXc4YEJsNillKEN8DEt7,3hDnKzZwsvoysd22D9YIq5,Traces O` Red,776kaEvP1Qw3d7vnBHHRJx,2.0,1999-11-01,313939.0
"""I Won't Spend Another Night Alone""",The Ataris,4Ni3C5tFwXyowFzBhaSt2j,6prPsuR3shSCqcxPB84dkg,"So Long, Astoria",3LC8PXXgk7YtAIobtjSdNi,26.0,2003-03-04,227800.0
Guardians Of The Forest,Wolfchant,4GsfgBAcYLjJ29ikDkdUZ6,3coOF3ZKFOLpNw767PApFZ,A Pagan Storm,0Y0EyuFJzMezpfiqN2060f,5.0,2006,208506.0
Chemistry,Michael Stanley Band,687bOFijDWSYhEtWAlIYw5,2ZJsHF2vC3QSaOoVu45oum,North Coast (Remastered),68tUWDLwgRP7Ch2Gj8vQ1k,3.0,1981,173426.0
Karma Violins,Pale Forest,2IBaEcTUWYXJhcgTlwbKJI,6jKkoKKaeMvE6LkdO0Yx1p,Transformation Hymns,5tS5rF2rU526CAyHphKInx,0.0,1998,184633.0
Dead Wrong,Cancer Bats,40l9EYSFmxQk3SwMOETIMk,0hTJkruaqvn39XEQstaKCs,"Bears, Mayors, Scraps & Bones",10YNQq86z4shHwDSymTyWc,3.0,2010-03-11,160253.0
My Buddy,Alvino Rey And His Orchestra,5ptGcxbXr7xSyWHri80Bxl,5xr2JkFBXmXAZO3LrB2Fq4,The Third Man and Other Favourites,6bd6aDt2Pve1FGARSVXAcE,0.0,2019-07-16,193746.0
Lluvias De Cristal,Nestor Torres,6cih869Wtowefp1rT5Tq9f,6iaT1Z3dpcOvPwZyZSAB73,Sin Palabras (Without Words),25z14Qw0e8uN0dIaWVe2Mk,1.0,2004-03-23,279000.0
Song,Mystic Revelation of Rastafari,1JLJKP7QRMEbBxWQmI2xcv,5W4JXb5ZQwzyLfvGRc4RYz,Grounation,6RUv9kwupdOqztmqF8eJNV,2.0,2016-09-09,119354.0
"""A Poor Man's Roses""",Patsy Cline,2FTUUr2lKiO5rgEd6t7Kny,54Ykk8Gg8TuHjLbYvErsKh,Showcase,7dNsHhGeGU5MV01r06O8gK,35.0,1961-11-27,157906.0
Here I Am King,Primordial,0hmHakIB3PWJlZ6uq8JdW0,6Qrb2oFWq19uiplxUrYHM7,Imrama,0BZr6WHaejNA63uhZZZZek,3.0,2009-03-31,264960.0
I Still Want Your Love (Extended Mix),Solitaire,2dne8iqo55cp608yCFHOyC,57l3vBP0ed1IEEmQBpqw3d,Unreleased Tracks & B-Sides,7IVNy1O72ZhnPrY8OgsQQW,0.0,2007-09-13,492400.0
Raha ratkaisee,Irwin Goodman,443gbsHNtBw2xXyfgusaGH,2UtlqyyglMLDlNKaposlXH,Ei tippa tapa,2tHIsowfInSrlyGfsOKwvE,8.0,1966,119106.0
Slow Poke,Pee Wee King,4zPUPYXQqhIBG5ZnVsDJdY,7JyEnSOV8nBj2ll6dQfdC3,Square Dances,43GB9K58iB2fIEFVt5ZSp2,18.0,1949-12-03,182093.0
America The Beautiful,US Coast Guard Band,49vkJcZzpxGjQFqnJ4P37B,7lrr8436q51hd9h2s7cHoa,An Independence Day Celebration,5LyngLx3583U75iXzJzkVI,6.0,2006-06-15,96640.0
Sunny Day,CoCo Lee,1OPGi0JXlBuJsgPjRZviB6,1l27426A8E0QFaZu670vNo,Sunny Day 好心情,3ioHf138TiMxYRCWmC8yJX,19.0,1998-06-18,308000.0
Nuoruusmuistoja,Erkki Junkkarinen,2fkJx8fzzyjTfhV4HTdKBB,0FVFvl0BJrSPLiI7hKsr6H,Nuoruusmuistoja,0kl2ydM3fkghJRFE6uQSkd,18.0,1976,218919.0
Ahmea,Flutlicht,5k43bIvYAZTZpLJe9lmv9T,2kAWcp21bRmEstTxZ9OBrH,Department Of Classics - Trance,4fdgfTdcaVmMPXpVUSC4G0,11.0,2016-10-28,186709.0
I Love U,Chris Brown,62zFEHfAYl5kdHYOivj4BC,4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),0TnOYISbd1XYRBk9myaseg,77.0,2011-06-17,227280.0
If I Miss You Again Tonight,Tommy Overstreet,1pBhJk1xYXU2A3MADdiyaU,1gX5WmvLNpPWkhLCpYawLq,22 Big Ones,5fCCdnvAf4sIyjZv9wI32N,1.0,2015,168213.0
"Wrote For Luck (12"" - Remastered version)",Happy Mondays,4w8UG8xvCL6mCcINUsZJch,6e6DI3muL90IC1LESBo7wK,Bummed (Collector's Edition),339DNkQkuhHKEcHw6oK8f0,9.0,2007-01-01,348386.0
Le Bagad De Lann Bihoue,Alain Souchon,5jDlcRFmL6TREIcq3CUg31,37LBaofq1qHlNeBXDMGR15,"Toto 30 Ans, Rien Que Du Malheur...",5LVp2pGNzmOQqXzziBBR5x,28.0,1978-10-13,464066.0
Beef,Capone-N-Noreaga,4BqtbpmKKWpBppJ0w7SRp6,2xLzmAr9XsCdnE19e3qrVM,Follow The Dollar,6KVPfr3ujUkKOrJf4QeRWD,2.0,2015-03-31,208453.0
Find The Office,Patric C,1YqLS9LafQscaIJwoAoyg6,54HZvE9LKg9KBJPJ77meNI,The Horrible Plans of Flex Busterman,32rNo9ZDz5xAFV1Pu9uwJT,0.0,1997,236826.0
Quasar,Kitaro,6xrSVKIAyVgx2txwIdDBrj,7rJ1grlKGKPzMqbwCcYM3B,Spiritual Garden,6CTNhXJKT6SdsQspUDIGiY,3.0,2006-02-21,410080.0
Rotten Apples,The Smashing Pumpkins,3XFuPqz7LH9iiMLl4Q8YnN,55RhFRyQFihIyGf61MgcfV,Mellon Collie And The Infinite Sadness (Deluxe Edition),40Yq4vzPs9VNUrIBG5Jr2i,22.0,1995,185586.0
Yi Xing,Miriam Yeung,503wC9NcIqqjcFfmveS5Rp,3rnX9EgOlHYBut9EOxHALV,Play It Loud Kiss Music Soft,1rxk3vAYWeiBD2Q6FCezcl,4.0,2013-07-01,216360.0
Regarde Un Peu La France,Miossec,6BqZcFfy8eKEX0uIp4SnxE,6uZKAhAqsJh228scYbp9Ll,Boire (25ème Anniversaire),0wf6vuNqTvdRGrmpsPu2kW,13.0,1995,162280.0
At The Movies (Live),Bad Brains,0lPHs3CWVaq62dIu4zKR6o,1E9VxgayKOFUQz8pQTrxpl,"The Youth Are Getting Restless (Live at the Paradiso, Amsterdam 1987)",1oVj9JmPUPg4SQ2uerV2xc,7.0,1990,170400.0
Send Me An Angel,Zeromancer,6p3bKeWV0qipS7IJiiybZP,63o4mkCR9nAyiAsKA1UlxI,Eurotrash,0tQn2q1TIEenLgodtb8Nhx,25.0,2001-10-01,237960.0
Send Me The Pillow You Dream On,Hank Locklin,5zVjs89nsOIT7I90ETawau,1mHCzqO6vjOdtwLZbWC4N6,RCA Country Legends,46Unp6DY3Zmy7QS1Fx47yq,33.0,2003-03-03,147440.0
"How To Say ""Rip Them Off""_ Repeat After Me",Melt Banana,3OC366Qz3ZWO3XWeYoYr1w,02qUmmzFmJUKpEagnYwhAI,Cactuses Come in Flocks,1aDpQ3bo57IlYWmsG5sdlp,0.0,1994,29333.0
King Bong,Bone Loc,1UoWmb9bCFWGwAue2r1GzF,30NlD45KTztDfrL8ElUktv,King Beats Presents: How High is Ur ... Motivation Hits From Tha Bong,34hRQrvPsxTYXbK4bn9StV,0.0,2021-07-02,140237.0
Riot In Cell Block #9,Commander Cody And His Lost Planet Airmen,5AfpkAe3TfsWPBxz1NC6WO,5mHTGKZsYvRFbrjytk6Wym,We've Got A Live One Here!,4KtaHyqLFlKKb7aghnWBfE,4.0,1976-06-25,249266.0
Start Even,Tex Williams,3fRIlS06CQcgXGAB7m5C7X,6z4tvzPeLyP3vFFVGOcH0s,Smoke Smoke Smoke,7DCIJOYaG1Yj8uVlR4QGlu,20.0,1960-01-01,191280.0
